UniProt_ID,Name,Category,Type_ID,Type_Name,Psi_Peak,Psi_Avg,Xi_W,Beta,Disorder,HC,Agg_Bias,L,W_IDP,Omega_F,Omega_I,Omega_v20,Pathology_Index_Raw,Pathology_Index_Scaled,Pathology_Index,Hidden_Core
P51788,CLCN2,Pathogenic,3,High_HC_Folded,0.5221716405763743,0.20354910335129395,0.19642162773822178,1.3229588014981275,0.2594654788418708,0.2882418812989921,0.26614699331848557,898,0.10304630631434196,0.5315255640388264,0.49101207712314665,0.45571582132584926,1.519052737752831,2.3590551034531355,2.3590551034531355,Core_435-445_10aa
O14649,KCNK3,Pathogenic,3,High_HC_Folded,0.44770637699277865,0.18621758179040818,0.17182538013124005,1.355921052631579,0.26903553299492383,0.2750642673521851,0.2182741116751269,394,0.08577806022215956,0.522994747025923,0.5376540459190026,0.4537769789877826,1.5125899299592753,2.3499547759967037,2.3499547759967037,Core_220-230_10aa
P16410,CTLA4,Pathogenic,3,High_HC_Folded,0.3249092180902229,0.1519211788975343,0.13148335214001847,1.3141269841269843,0.26905829596412556,0.29999999999999993,0.24663677130044842,223,0.11937276221654791,0.5356221125489634,0.4372005076843384,0.4533272647975714,1.5110908826585714,2.3478415041704364,2.3478415041704364,Core_160-170_10aa
Q15109,AGER,Pathogenic,1,Classic_IDP,0.6512828840540248,0.21875756759261866,0.20204537197930542,1.2564102564102566,0.36633663366336633,0.16040100250626557,0.14851485148514848,404,0.329838244734585,0.24895909414917541,1.2621498774972144,0.4517527706306261,1.5058425687687536,2.340435380871885,2.340435380871885,Core_5-15_10aa
Q9H6X4,TMEM134,Pathogenic,6,Boundary_Hybrid,0.5482389989776357,0.2062037180020692,0.17394160754021237,1.3479629629629628,0.3333333333333333,0.23999999999999994,0.17948717948717952,195,0.14722306418282147,0.4632678403671754,0.882411349487799,0.45026706944436046,1.5008902314812016,2.3334363474255335,2.3334363474255335,Core_170-180_10aa
Q9Y287,ITM2B,Pathogenic,3,High_HC_Folded,0.5023121969551173,0.26925932959006943,0.23889173602727962,1.279551282051282,0.19924812030075187,0.2835249042145593,0.3157894736842105,266,0.07816208419689788,0.5302985077326776,0.3631501870805846,0.4488758334575138,1.4962527781917128,2.3268729170132634,2.3268729170132634,Core_60-70_10aa
O15118,NPC1,Pathogenic,3,High_HC_Folded,0.409242691134385,0.17398900313865331,0.16955968381614972,1.3610367454068244,0.2777777777777778,0.28970934799685777,0.24491392801251957,1278,0.08823093225553819,0.5193049494987989,0.48793457476828217,0.4488512124116306,1.4961707080387687,2.3267566797511425,2.3267566797511425,Core_265-275_10aa
Q9H7F0,ATP13A3,Pathogenic,3,High_HC_Folded,0.44274286771621785,0.20424560248946627,0.19919636262430804,1.3745765027322405,0.24469820554649266,0.2858312858312858,0.2528548123980424,1226,0.058783958242472005,0.5204676214836007,0.43130472230394945,0.4479374916469982,1.4931249721566606,2.322440911405166,2.322440911405166,Core_1110-1120_10aa
Q99571,P2RX4,Pathogenic,3,High_HC_Folded,0.4836952157385838,0.21836408508540786,0.20148026407364952,1.3412719298245612,0.2345360824742268,0.2704960835509138,0.25257731958762886,388,0.07129450741926571,0.5184540387889316,0.45895075883680536,0.44733306647193444,1.491110221573115,2.3195838393517256,2.3195838393517256,Core_35-45_10aa
O95992,CH25H,Pathogenic,3,High_HC_Folded,0.18628419811979713,0.10653080897560696,0.09454946975035622,1.3412820512820514,0.24632352941176472,0.3273408239700375,0.29044117647058826,272,0.07946393820277589,0.5307104651804595,0.3062838210275419,0.44570641785500226,1.4856880595166742,2.311886035698878,2.311886035698878,Core_95-105_10aa
Q5U5Q3,MEX3C,Pathogenic,1,Classic_IDP,0.47376670301836216,0.2126425110340455,0.20229307957574302,1.233128205128205,0.3626707132018209,0.17431192660550454,0.1274658573596358,659,0.3615709262203214,0.2485557242040486,1.0997892208485265,0.4435267649251482,1.4784225497504941,2.301550988726726,2.301550988726726,Core_195-205_10aa
Q01362,MS4A2,Pathogenic,6,Boundary_Hybrid,0.40303970027777664,0.17080664022136155,0.14980582380070234,1.3720289855072463,0.28688524590163933,0.25104602510460244,0.20901639344262293,244,0.08608853830167555,0.498575563980938,0.6129509853773938,0.44347003245251637,1.478233441508388,2.301281672964036,2.301281672964036,Core_180-190_10aa
Q5JWF2,GNAS,Pathogenic,1,Classic_IDP,0.6264511154112506,0.2590397051025438,0.25154578885078266,1.2220711974110035,0.33847637415621984,0.1563953488372093,0.1861137897782064,1037,0.3305061133846675,0.2442333209546085,1.1951793755878937,0.4399833771659708,1.4666112572199028,2.2846991630201794,2.2846991630201794,Core_885-895_10aa
P29376,LTK,Pathogenic,1,Classic_IDP,0.3993180297568455,0.19441857897125153,0.18766793386808306,1.2756862745098039,0.37037037037037035,0.18696158323632125,0.1840277777777778,864,0.30269302961310196,0.30824012577177523,1.0623133264502036,0.4398572240532569,1.4661907468441897,2.284098026681055,2.284098026681055,Core_425-435_10aa
Q9HAW7,UGT1A7,Pathogenic,3,High_HC_Folded,0.44770637699277865,0.2077893374091749,0.1960276768011084,1.3265384615384614,0.23018867924528302,0.28609523809523807,0.2943396226415095,530,0.07685468649743844,0.5095758035044452,0.37935510934594885,0.43771286541905163,1.4590428847301722,2.273867361214164,2.273867361214164,Core_490-500_10aa
Q99460,PSMD1,Pathogenic,3,High_HC_Folded,1.0052077114755322,0.263014310226654,0.25447031305267753,1.2804787234042554,0.25078698845750264,0.24852320675105483,0.21720881427072403,953,0.1272820187751072,0.4746450745199773,0.6498338479971896,0.43560596565143,1.4520198855047668,2.263792111901222,2.263792111901222,Core_550-560_10aa
Q01668,CACNA1D,Pathogenic,3,High_HC_Folded,0.6661824259850738,0.23071979456421257,0.22739050542172007,1.3825736434108526,0.2697825080981027,0.2567717996289424,0.20592318371124482,2161,0.06803076265690315,0.4865477998226213,0.6237479327394008,0.43535669034269286,1.4511889678089762,2.262598523815962,2.262598523815962,Core_1130-1140_10aa
Q5T481,RBM20,Pathogenic,1,Classic_IDP,0.7071578132492818,0.2663892930372808,0.2596878433297678,1.183101092896175,0.35859820700896494,0.09689034369885433,0.07090464547677261,1227,0.42325031422098,0.09732081138248387,1.3399627740079267,0.44803101654700456,1.4934367218233486,2.260595227862815,2.260595227862815,Core_0-10_10aa
Q9H2W1,MS4A6A,Pathogenic,6,Boundary_Hybrid,0.29888106144232174,0.130693752797595,0.11234370205595046,1.325972222222222,0.3064516129032258,0.27489711934156363,0.16935483870967738,248,0.1464442089975826,0.4810918411030884,0.5659247490856764,0.4338782954637818,1.4462609848792727,2.2555128244905447,2.2555128244905447,Core_195-205_10aa
P98161,PKD1,Pathogenic,6,Boundary_Hybrid,0.44770637699277865,0.1762927336046633,0.17481474568736377,1.2859440559440558,0.310248663722984,0.24411354118194506,0.2135719265628631,4303,0.1985029723421833,0.44549922502758993,0.7012248018761624,0.43379483686749915,1.4459827895583306,2.2551124725134613,2.2551124725134613,Core_3085-3095_10aa
Q8IUH5,ZDHHC17,Pathogenic,3,High_HC_Folded,0.4427428677162177,0.19797392647132836,0.1879118729995881,1.3741935483870968,0.23734177215189872,0.27559808612440184,0.25791139240506333,632,0.055130163826490296,0.4972678165425555,0.40512899513808676,0.4331058982031467,1.4436863273438225,2.251806191264671,2.251806191264671,Core_540-550_10aa
Q9Y6M7,SLC4A7,Pathogenic,3,High_HC_Folded,0.8151930847548324,0.25169068399576244,0.24534989279323124,1.3555138888888891,0.25370675453047775,0.2464846980976013,0.22075782537067545,1214,0.0754041152726786,0.4814266263335835,0.6242517048944461,0.4329232639707872,1.4430775465692907,2.2509292824814464,2.2509292824814464,Core_865-875_10aa
O43772,SLC25A20,Pathogenic,6,Boundary_Hybrid,0.40924269113438494,0.1974817240661967,0.17779916020577843,1.2976436781609195,0.2956810631229236,0.25337837837837834,0.2790697674418604,301,0.16552896825746816,0.48329858009987126,0.6239598191890153,0.4419499295048983,1.4731664316829944,2.2473016482117067,2.2473016482117067,Core_20-30_10aa
Q7KZN9,COX15,Pathogenic,3,High_HC_Folded,0.3683081271750733,0.17943961027975835,0.1652854924544102,1.298875,0.25609756097560976,0.3017283950617284,0.2975609756097561,410,0.11871196722866102,0.5036340005578922,0.38861957697793775,0.4314662481835031,1.4382208272783437,2.2439270000965776,2.2439270000965776,Core_335-345_10aa
Q13148,TARDBP,Pathogenic,1,Classic_IDP,0.517206659271767,0.21900848032895204,0.20050061943554973,1.2764583333333335,0.3961352657004831,0.15794621026894862,0.07729468599033817,414,0.33819301514183864,0.20145248849829886,1.2590130453501747,0.43145326791817196,1.43817755972724,2.2438645660097523,2.2438645660097523,Core_225-235_10aa
P51787,KCNQ1,Pathogenic,6,Boundary_Hybrid,0.44274286771621785,0.2130370934363592,0.203396394023503,1.3595771144278608,0.2869822485207101,0.2408345752608047,0.23076923076923078,676,0.09618044678676599,0.4716873944156725,0.6643785869102884,0.43128752132854564,1.4376250710951521,2.243067256216052,2.243067256216052,Core_125-135_10aa
P47901,AVPR1B,Pathogenic,3,High_HC_Folded,0.353426280576967,0.1560694319092913,0.14463055701004898,1.3341463414634145,0.2665094339622642,0.2973747016706444,0.2382075471698113,424,0.10043895072164871,0.4955366847434114,0.4114715150243675,0.42975392905782134,1.4325130968594044,2.235682850691641,2.235682850691641,Core_280-290_10aa
P51617,IRAK1,Pathogenic,1,Classic_IDP,0.44770637699277865,0.20136801513711927,0.19288340775774626,1.242904761904762,0.351123595505618,0.1813295615275813,0.16011235955056183,712,0.3250507005195199,0.27941240902597975,1.0199293479105684,0.42866216015114017,1.4288738671704673,2.2304178961041403,2.2304178961041403,Core_465-475_10aa
P33897,ABCD1,Pathogenic,3,High_HC_Folded,0.5172066592717672,0.24140892202838163,0.23168775738294345,1.2702739726027397,0.24966442953020135,0.2905405405405405,0.2912751677852349,745,0.13373861172687165,0.48946869493158884,0.45694459863246667,0.4285816066409578,1.4286053554698595,2.2300291694147334,2.2300291694147334,Core_245-255_10aa
P41180,CASR,Pathogenic,6,Boundary_Hybrid,0.5023121969551173,0.21008606195061974,0.20396678378872865,1.3254517133956387,0.28664192949907236,0.2477166821994408,0.1743970315398887,1078,0.12665583763715915,0.4567410564941433,0.6925391784802967,0.42836411075634867,1.427880369187829,2.228979418014018,2.228979418014018,Core_810-820_10aa
P21439,ABCB4,Pathogenic,3,High_HC_Folded,0.44770637699277865,0.22477701711414041,0.2192721100274964,1.3145833333333332,0.26127527216174184,0.29367681498829035,0.2511664074650078,1286,0.11134101931642348,0.48684638431959437,0.46698745647488604,0.4282844039132045,1.4276146797106817,2.2285946433971473,2.2285946433971473,Core_70-80_10aa
Q96C12,ARMC5,Pathogenic,6,Boundary_Hybrid,0.4774898486413669,0.2009140511580541,0.19406333293907913,1.2068297101449275,0.31016042780748665,0.24129032258064514,0.2631016042780749,935,0.29063792761246443,0.407471499847079,0.6842545151663352,0.42723762724809794,1.4241254241603265,2.2235381248190333,2.2235381248190333,Core_390-400_10aa
Q7Z6I6,ARHGAP30,Pathogenic,1,Classic_IDP,0.6512828840540248,0.2943083706937321,0.28628906903995194,1.1865290519877676,0.3469573115349682,0.11204379562043794,0.12170753860127159,1101,0.39288190618939617,0.1253721279176022,1.2560594535765341,0.42636968492252997,1.4212322830750999,2.219340744077046,2.219340744077046,Core_200-210_10aa
Q16849,PTPRN,Pathogenic,1,Classic_IDP,0.4737667030183622,0.21500360678378821,0.2084151407944995,1.2485910652920962,0.3391215526046987,0.18665297741273099,0.16343207354443312,979,0.2950003945753766,0.2987492064545481,1.017423984099968,0.42517990839567465,1.4172663613189156,2.2135799314417017,2.2135799314417017,Core_590-600_10aa
P15941,MUC1,Pathogenic,1,Classic_IDP,0.2790575187401911,0.12056997402842236,0.11703523361340032,1.185443548387097,0.42788844621513944,0.048960000000000004,0.0,1255,0.5612217252289354,0.025708640933989,0.9643383999491547,0.4250402960225676,1.416800986741892,2.2129034012627997,2.2129034012627997,Core_1170-1180_10aa
P49918,CDKN1C,Pathogenic,6,Boundary_Hybrid,0.40303970027777664,0.1905513227532605,0.16893885540326742,1.180537634408602,0.3639240506329114,0.21414790996784555,0.2436708860759494,316,0.438388517498362,0.29677829935442734,0.7497699055062547,0.42482321015482305,1.4160773671827436,2.211851226805944,2.211851226805944,Core_170-180_10aa
O60602,TLR5,Pathogenic,6,Boundary_Hybrid,0.5172066592717671,0.19777053095902503,0.1908554774289892,1.2948627450980388,0.28205128205128205,0.24290738569753806,0.19347319347319344,858,0.15161678671114273,0.4473646987832325,0.6614521662956278,0.42396808588403556,1.4132269529467854,2.207703924236125,2.207703924236125,Core_785-795_10aa
P78329,CYP4F2,Pathogenic,3,High_HC_Folded,0.5767910484571054,0.256912496324739,0.24156562153677327,1.2676797385620915,0.2326923076923077,0.2854368932038834,0.2846153846153846,520,0.11609984308711836,0.48335652964475334,0.43588129667624503,0.4238076772025213,1.4126922573417378,2.2069254743335502,2.2069254743335502,Core_30-40_10aa
P16671,CD36,Pathogenic,6,Boundary_Hybrid,0.33482713431940253,0.21252835978252677,0.19897570979634926,1.326594202898551,0.2838983050847458,0.268950749464668,0.211864406779661,472,0.12286562228885894,0.46657573206642206,0.5582771628794154,0.4236682463364204,1.412227487788068,2.2062487051054784,2.2062487051054784,Core_450-460_10aa
Q9UBK2,PPARGC1A,Pathogenic,1,Classic_IDP,0.7816636736892871,0.2998863186065282,0.28861239685440304,1.1458438818565402,0.34461152882205515,0.07591424968474147,0.0,798,0.42822362304000366,0.05626553286184709,1.3214451934286962,0.4275145806107602,1.4250486020358675,2.2058084922951746,2.2058084922951746,Core_85-95_10aa
Q9UBV2,SEL1L,Pathogenic,6,Boundary_Hybrid,0.5283779745131485,0.23530000153494512,0.22640957326536282,1.2733760683760682,0.2871536523929471,0.24537389100126739,0.20780856423173802,794,0.18016768745495154,0.43302214250610227,0.6964219586788217,0.42353708773501586,1.411790292450053,2.205611983301037,2.205611983301037,Core_745-755_10aa
Q14432,PDE3A,Pathogenic,1,Classic_IDP,0.6227264425269111,0.22630190628249333,0.22035181233992118,1.2454129793510322,0.3006134969325153,0.1952464788732394,0.15249780893952672,1141,0.2312771712774706,0.3471121856001951,1.0023493006852073,0.4233514371604779,1.411171457201593,2.2047105516840633,2.2047105516840633,Core_825-835_10aa
P49721,PSMB2,Pathogenic,3,High_HC_Folded,0.4427428677162178,0.26516242869759593,0.22558594680243235,1.2580701754385966,0.22388059701492538,0.2887755102040816,0.2935323383084577,201,0.11243807624956945,0.4879670882985189,0.39337597499357585,0.42332427660021077,1.4110809220007026,2.2045786557575244,2.2045786557575244,Core_115-125_10aa
Q9H9S5,FKRP,Pathogenic,3,High_HC_Folded,0.4278531102500217,0.23836534690094527,0.22391896224028193,1.2540625,0.24242424242424243,0.3032653061224489,0.3333333333333333,495,0.13661558687348205,0.4905790040723855,0.3910336630803817,0.4230327229918912,1.4101090766396374,2.2031625512020483,2.2031625512020483,Core_15-25_10aa
P01903,HLA-DRA,Pathogenic,3,High_HC_Folded,0.4539109337771776,0.2458264780483891,0.21679185465684708,1.3397222222222223,0.23228346456692914,0.26024096385542156,0.27952755905511806,254,0.07068302023542111,0.4780265642025883,0.43990350586453425,0.42219121822602385,1.4073040607534129,2.199072451314599,2.199072451314599,Core_10-20_10aa
P51665,PSMD7,Pathogenic,6,Boundary_Hybrid,1.0052077114755322,0.3177767438031307,0.28835297122876674,1.3387096774193545,0.2191358024691358,0.20815047021943567,0.20987654320987653,324,0.0628358878881052,0.45877237870945975,0.7054041974726347,0.4208098563338241,1.402699521112747,2.192349216759102,2.192349216759102,Core_255-265_10aa
P19835,CEL,Pathogenic,1,Classic_IDP,0.409242691134385,0.1877782934469804,0.18029708653674215,1.2642792792792792,0.350597609561753,0.18716577540106952,0.17264276228419656,753,0.29087939591471074,0.3032532843521693,0.9793633842433751,0.42037895009484083,1.4012631669828028,2.1902495959547057,2.1902495959547057,Core_480-490_10aa
P04180,LCAT,Pathogenic,6,Boundary_Hybrid,0.409242691134385,0.19297068926239527,0.17938405135814106,1.2677519379844961,0.3090909090909091,0.24505747126436778,0.2477272727272727,440,0.2191371714816354,0.42544785742410324,0.6527723264605269,0.42036308385524873,1.4012102795174959,2.1901722650952387,2.1901722650952387,Core_80-90_10aa
Q8IV08,PLD3,Pathogenic,6,Boundary_Hybrid,0.4427428677162178,0.19313830290209927,0.1813135088468687,1.3047569444444445,0.2857142857142857,0.2465979381443298,0.21020408163265306,490,0.14606917340018064,0.44639928758198083,0.6231405799631151,0.4193690121325675,1.3978967071085584,2.185324175636669,2.185324175636669,Core_35-45_10aa
P22460,KCNA5,Pathogenic,6,Boundary_Hybrid,0.5767910484571054,0.23342071847063176,0.2217916457885454,1.352361111111111,0.3083197389885807,0.2157894736842105,0.22185970636215332,613,0.12003997543304344,0.42578593095827366,0.8437048239086379,0.4191219843497426,1.3970732811658089,2.1841184829317792,2.1841184829317792,Core_435-445_10aa
Q6GTS8,PM20D1,Pathogenic,6,Boundary_Hybrid,0.3993180297568455,0.19963048861645744,0.18770037973499584,1.297517006802721,0.29282868525896416,0.2579476861167001,0.199203187250996,502,0.1621122659119913,0.4432119242177549,0.6165915672991837,0.4187376659682701,1.3957922198942339,2.18224195648064,2.18224195648064,Core_10-20_10aa
P01375,TNF,Pathogenic,6,Boundary_Hybrid,0.373269190918416,0.20540391456379478,0.17886692985601002,1.2737121212121212,0.3090128755364807,0.2649122807017543,0.20600858369098712,233,0.21174208872700254,0.4302114991838681,0.6257803918842132,0.4184609009350634,1.3948696697835448,2.18089002075239,2.18089002075239,Core_35-45_10aa
Q9Y463,DYRK1B,Pathogenic,1,Classic_IDP,0.5221716405763743,0.2299498696330424,0.21898246726580667,1.2252688172043011,0.3497615262321145,0.1544871794871795,0.1399046104928458,629,0.3485306021310502,0.2133342870293072,1.100813993102446,0.4192047909564015,1.397349303188005,2.1777501996258146,2.1777501996258146,Core_220-230_10aa
P28065,PSMB9,Pathogenic,3,High_HC_Folded,0.33482713431940253,0.21173409939951904,0.18272942824889998,1.3015873015873016,0.2648401826484018,0.27943925233644856,0.2968036529680365,219,0.12573816793159323,0.4732696465725383,0.4360618563969998,0.41774966127114393,1.392498870903813,2.1774135962528,2.1774135962528,Core_190-200_10aa
Q8IYX4,DND1,Pathogenic,6,Boundary_Hybrid,0.44770637699277865,0.1987000102992715,0.18181332387157137,1.278627450980392,0.32577903682719545,0.22816091954022977,0.24079320113314445,353,0.23060370801832708,0.3953593505161096,0.7391073858720427,0.4175593185908075,1.391864395302692,2.176482698394316,2.176482698394316,Core_300-310_10aa
Q16647,PTGIS,Pathogenic,3,High_HC_Folded,0.517206659271767,0.25887384435661676,0.24334141369521972,1.2687755102040814,0.226,0.2844444444444444,0.30800000000000005,500,0.1082950718262597,0.4747244349253441,0.39596405597482076,0.41607000309010767,1.386900010300359,2.169191150505976,2.169191150505976,Core_290-300_10aa
Q4V9L6,TMEM119,Pathogenic,6,Boundary_Hybrid,0.4836952157385838,0.216094425490066,0.1924448397490696,1.3224074074074073,0.3710247349823322,0.2107913669064748,0.18021201413427562,283,0.2222739885908704,0.34700398457075066,0.9626970019715165,0.4154923197025331,1.3849743990084438,2.166359097422387,2.166359097422387,Core_105-115_10aa
Q9BXJ3,C1QTNF4,Pathogenic,6,Boundary_Hybrid,0.47376670301836227,0.22816838427983557,0.20736275653395392,1.24421875,0.3009118541033435,0.25679012345679003,0.2735562310030395,329,0.23310655088170246,0.4617653053618359,0.6786284115935177,0.4445260297495178,1.4817534324983928,2.1640650927910596,2.1640650927910596,Core_150-160_10aa
P08185,SERPINA6,Pathogenic,6,Boundary_Hybrid,0.29888106144232174,0.17752063495141168,0.16437095828834417,1.3135470085470085,0.2814814814814815,0.27499999999999997,0.1925925925925926,405,0.13275863199272175,0.45672728440955274,0.5042091790860207,0.41405902782459736,1.3801967594153246,2.1593232766600674,2.1593232766600674,Core_380-390_10aa
Q13200,PSMD2,Pathogenic,3,High_HC_Folded,0.8151930847548324,0.26508472436639574,0.25632641849525933,1.2600925925925923,0.2488986784140969,0.25470653377630115,0.24669603524229072,908,0.14042677544260931,0.4453656813504953,0.5720481357776372,0.4137901240415912,1.3793004134719709,2.158001794104362,2.158001794104362,Core_815-825_10aa
Q9BXM7,PINK1,Pathogenic,6,Boundary_Hybrid,0.373269190918416,0.2085783092624472,0.19780834492875798,1.2498538011695906,0.30120481927710846,0.25173611111111105,0.270223752151463,581,0.22734010404894373,0.42307190653097276,0.6026989363290436,0.4135076409098263,1.3783588030327543,2.1566130734924442,2.1566130734924442,Core_335-345_10aa
Q9NQ76,MEPE,Pathogenic,1,Classic_IDP,0.4836952157385838,0.32061380615471824,0.3022930172315915,1.171732026143791,0.38095238095238093,0.06846153846153846,0.0,525,0.4874838272182626,0.03869698939155925,1.1225190605073978,0.4217869588339871,1.4059565294466236,2.1560443658135235,2.1560443658135235,Core_0-20_20aa
P40198,CEACAM3,Pathogenic,6,Boundary_Hybrid,0.33482713431940253,0.14443274663429095,0.12682170536830392,1.3123611111111113,0.3253968253968254,0.24858299595141697,0.18650793650793648,252,0.184400214974147,0.4233875982154809,0.642162733429381,0.4130931933255455,1.3769773110851518,2.154574661121802,2.154574661121802,Core_165-175_10aa
P01374,LTA,Pathogenic,6,Boundary_Hybrid,0.26048023076096194,0.10399144470235194,0.08795367230688579,1.2750877192982455,0.3463414634146341,0.25199999999999995,0.1902439024390244,205,0.2671540387341552,0.40909602261752886,0.614297361779792,0.41297079883328847,1.3765693294442949,2.1539724638448154,2.1539724638448154,Core_20-30_10aa
O75061,DNAJC6,Pathogenic,1,Classic_IDP,0.6326589587010457,0.21710723951945005,0.20997337622746373,1.2601666666666667,0.3647316538882804,0.1270925110132158,0.0799561883899233,913,0.32079983905179005,0.16886587030141412,1.330536264158404,0.41266581899586363,1.3755527299862123,2.152471496195821,2.152471496195821,Core_295-305_10aa
Q9BTV4,TMEM43,Pathogenic,3,High_HC_Folded,0.5172066592717671,0.23795670847751782,0.22010995534170397,1.2966239316239314,0.2475,0.2820253164556961,0.25,400,0.11161451053170758,0.4605433353996056,0.4520106222050279,0.4118371386107628,1.3727904620358762,2.148390036268028,2.148390036268028,Core_35-45_10aa
Q15392,DHCR24,Pathogenic,3,High_HC_Folded,0.4278531102500217,0.23545424726638006,0.2217650468439161,1.3198692810457515,0.22093023255813954,0.27906066536203517,0.29844961240310075,516,0.07395326789685602,0.4683145075375751,0.35365232969531973,0.41179379599546273,1.3726459866515426,2.1481764383823707,2.1481764383823707,Core_10-20_10aa
P35637,FUS,Pathogenic,1,Classic_IDP,0.5023121969551173,0.17698479686879576,0.16229935218046138,1.1188782051282051,0.6140684410646388,0.03301343570057581,0.0,526,0.8422191546895986,0.013440909002355459,1.9849019775547774,0.9447191924704471,3.1490639749014906,2.1471052578545637,2.1471052578545637,None
O43520,ATP8B1,Pathogenic,3,High_HC_Folded,0.6028619603274674,0.2522342431486927,0.24601759463193745,1.3241129032258063,0.22541966426858512,0.27046548956661315,0.21982414068745001,1251,0.07480772500192184,0.4594832210960356,0.4441944798665425,0.4110058042655822,1.3700193475519407,2.1442909441179796,2.1442909441179796,Core_340-350_10aa
Q8IW52,SLITRK4,Pathogenic,1,Classic_IDP,0.5482389989776357,0.22457635081600202,0.2161506751595145,1.2804618473895584,0.30824372759856633,0.19519230769230766,0.15292712066905614,837,0.20237144554124054,0.3470843022591953,0.9897778391594898,0.410975600650342,1.3699186688344733,2.1441419314955876,2.1441419314955876,Core_620-640_20aa
Q9BR39,JPH2,Pathogenic,1,Classic_IDP,0.5221716405763743,0.2616820098832894,0.2504026129055614,1.1997826086956522,0.3505747126436782,0.1316931982633864,0.13218390804597702,696,0.3847481222395066,0.155134558240198,1.103066118185755,0.40986121686157967,1.3662040562052655,2.1386397362252434,2.1386397362252434,Core_675-685_10aa
P35670,ATP7B,Pathogenic,6,Boundary_Hybrid,0.4278531102500218,0.19563527574695638,0.19108438272824735,1.3347126436781607,0.2880546075085324,0.23684931506849313,0.20614334470989765,1465,0.11919582758988097,0.4325531945529492,0.6394817286736643,0.4093393924355425,1.3644646414518085,2.136060388885917,2.136060388885917,Core_935-945_10aa
