UniProt_ID,Name,Category,Type_ID,Type_Name,Psi_Peak,Psi_Avg,Xi_W,Beta,Disorder,HC,Agg_Bias,L,W_IDP,Omega_F,Omega_I,Omega_v20,Pathology_Index_Raw,Pathology_Index_Scaled,Pathology_Index,Hidden_Core
O95185,UNC5C,Pathogenic,6,Boundary_Hybrid,0.44274286771621785,0.21926701283599004,0.21204358599916973,1.300960144927536,0.2728249194414608,0.191792656587473,0.16970998925886144,931,0.1350501151522472,0.2802176649299122,0.5814807775908055,0.31291245568017767,1.0430415189339257,1.6034893620642485,1.6034893620642485,Core_380-390_10aa
P03891,MT-ND2,Pathogenic,3,High_HC_Folded,0.2196439599347145,0.08086279287402992,0.07042220559385441,1.365392156862745,0.27089337175792505,0.3982456140350875,0.239193083573487,347,0.08023647554956295,0.5987335450744283,0.41816332019211777,0.4907003933348156,1.6356679777827186,1.6803709842210308,1.6803709842210308,None
P49810,PSEN2,Pathogenic,3,High_HC_Folded,0.45887471056923584,0.18429052131179405,0.17194963818823641,1.4357575757575758,0.24330357142857142,0.36207674943566587,0.3125,448,0.031888481831945946,0.6816950262206977,0.45828084582407347,0.5446959496628173,1.8156531655427244,1.8409684386176453,1.8409684386176453,None
P07339,CTSD,Pathogenic,6,Boundary_Hybrid,0.3249092180902229,0.195878298155102,0.1816153152797305,1.2419166666666666,0.3155339805825243,0.22113022113022113,0.2111650485436893,412,0.2615293895026897,0.3052384480923963,0.5820935952722118,0.35259211699514315,1.1753070566504773,1.22762999477363,1.22762999477363,None
P37840,SNCA,Pathogenic,2,Short_Aggregator,0.40303970027777664,0.27032826081391653,0.21240077635379156,1.2592307692307696,0.2571428571428571,0.19555555555555554,0.22142857142857145,140,0.15177384882377368,0.3582787994601331,0.5316335687474779,0.35998767038041796,1.1999589012680598,1.2545655497901889,1.2545655497901889,None
P53041,PPP5C,Pathogenic,6,Boundary_Hybrid,0.5172066592717671,0.2937537604722269,0.2760932137504497,1.2420748299319728,0.24849699398797595,0.20242914979757085,0.21242484969939882,499,0.15302901505342692,0.2952176290904858,0.5581353548425063,0.32387447491486576,1.0795815830495525,1.1163297213633974,1.1163297213633974,None
Q8IZY2,ABCA7,Pathogenic,6,Boundary_Hybrid,0.4836952157385838,0.2052052034143949,0.20195489768166808,1.276985981308411,0.2851817334575955,0.2658570761326482,0.2637465051258155,2146,0.1736999156745478,0.529767308890132,0.6550730935867434,0.47053615026852647,1.5684538342284216,1.6187153918261448,1.6187153918261448,None
O14672,ADAM10,Pathogenic,1,Classic_IDP,0.4737667030183622,0.25968624462754814,0.2492710209125395,1.277747747747748,0.30213903743315507,0.12328398384925975,0.10294117647058823,748,0.19678939905710655,0.14698625553178,0.8860487938250994,0.2744316010816037,0.9147720036053457,1.3721580054080187,1.3721580054080187,Core_685-695_10aa
P03886,MT-ND1,Pathogenic,3,High_HC_Folded,0.25057578139601244,0.10957626263729003,0.09646529446396082,1.350698924731183,0.23270440251572327,0.4268370607028753,0.3238993710691824,318,0.06483102179238577,0.6214561377787046,0.3410646980693716,0.5017905395531778,1.6726351318439259,1.7138592885495847,1.7138592885495847,None
P49840,GSK3A,Pathogenic,1,Classic_IDP,0.5023121969551172,0.20131488723679844,0.18828911784320848,1.2854255319148935,0.37267080745341613,0.17531380753138068,0.12836438923395446,483,0.2886779590182739,0.26342441671369227,1.1392358831951857,0.42012762274732907,1.4004254091577637,1.4593496436653628,1.4593496436653628,None
P49841,GSK3B,Pathogenic,6,Boundary_Hybrid,0.4737667030183622,0.24282345644978304,0.22547892384622711,1.2910569105691059,0.2857142857142857,0.20048192771084325,0.15714285714285714,420,0.15998395043917463,0.2888824574292792,0.6475635120296581,0.3298088640309673,1.0993628801032245,1.710732638442704,1.710732638442704,Core_155-165_10aa
Q16643,DBN1,Pathogenic,6,Boundary_Hybrid,0.8151930847548322,0.3084053761640553,0.294149349530894,1.1559895833333331,0.29275808936825887,0.131055900621118,0.1263482280431433,649,0.29527904754044687,0.13934829077202895,0.824159104287868,0.307685001191174,1.0256166706372467,1.0443858234912409,1.0443858234912409,None
Q86X27,RALGPS2,Pathogenic,6,Boundary_Hybrid,0.5172066592717672,0.24592645996697426,0.23327158209560336,1.2642690058479529,0.2967409948542024,0.19273356401384079,0.137221269296741,583,0.20408416782581745,0.2621399543813818,0.7055255428748001,0.33107007688894374,1.103566922963146,1.1455251019772006,1.1455251019772006,None
Q9NZC2,TREM2,Pathogenic,6,Boundary_Hybrid,0.3794708141154366,0.19540130071158038,0.16991417453180904,1.273560606060606,0.2826086956521739,0.1928888888888889,0.18695652173913044,230,0.17361695377099057,0.2642952805491257,0.5307737557640634,0.30535270484879623,1.0178423494959874,1.5489582059394242,1.5489582059394242,Core_5-15_10aa
P35052,GPC1,Pathogenic,6,Boundary_Hybrid,0.5023121969551172,0.26411082519984114,0.2499113184686669,1.2301515151515154,0.28136200716845877,0.17866184448462927,0.1845878136200717,558,0.21357591047343374,0.23225488217231097,0.6311479139170385,0.306468618402113,1.0215620613403766,1.5575079643279475,1.5575079643279475,Core_540-550_10aa
O15269,SPTLC1,Pathogenic,3,High_HC_Folded,0.5581699152775862,0.268586237498072,0.2515511695806467,1.2866304347826085,0.23890063424947147,0.2606837606837607,0.27061310782241016,473,0.11001291647828436,0.4173762281404087,0.4524221241365372,0.3860725211283331,1.2869084037611105,2.0190067879557825,2.0190067879557825,Core_30-40_10aa
O15294,OGT,Pathogenic,3,High_HC_Folded,0.4836952157385838,0.22820018936580044,0.22165525085626506,1.2446474358974358,0.26290630975143403,0.24053794428434194,0.23422562141491396,1046,0.17162521466409894,0.32443131531507063,0.45389998606281745,0.3334900447972673,1.1116334826575578,1.1551048230820828,1.1551048230820828,None
O95992,CH25H,Pathogenic,3,High_HC_Folded,0.18628419811979713,0.10653080897560696,0.09454946975035622,1.3412820512820514,0.24632352941176472,0.3273408239700375,0.29044117647058826,272,0.07946393820277589,0.5307104651804595,0.3062838210275419,0.44570641785500226,1.4856880595166742,2.311886035698878,2.311886035698878,Core_95-105_10aa
O00429,DNM1L,Pathogenic,6,Boundary_Hybrid,0.5023121969551173,0.28459411093752285,0.27299380750256946,1.2766438356164382,0.25815217391304346,0.1975376196990423,0.18206521739130432,736,0.1389732198107603,0.28737652869755614,0.5957990767054003,0.31954906759756097,1.0651635586585366,1.098153112195953,1.098153112195953,None
O15270,SPTLC2,Pathogenic,3,High_HC_Folded,0.48369521573858376,0.24819626562330596,0.2349473546469729,1.2944848484848483,0.24555160142348753,0.23913824057450617,0.2615658362989324,562,0.1112126076914063,0.3533309853323216,0.43023361546986827,0.34478201613808146,1.1492733871269383,1.7978353812540573,1.7978353812540573,Core_65-75_10aa
P21554,CNR1,Pathogenic,3,High_HC_Folded,0.36830812717507316,0.186232035362805,0.17439525345415213,1.4066304347826086,0.2288135593220339,0.30620985010706625,0.2669491525423729,472,0.03742377667344454,0.5644767271854304,0.35889820579500137,0.4739136688904637,1.5797122296348791,1.6291158007947977,1.6291158007947977,None
Q9P0L2,MARK1,Pathogenic,1,Classic_IDP,0.5966544691490675,0.2922422026967747,0.28121419504783984,1.2497863247863248,0.30566037735849055,0.13037974683544304,0.0742138364779874,795,0.2349295273250671,0.1556669177216912,1.039647719484714,0.31623533182634034,1.054117772754468,1.6257274729376805,1.6257274729376805,Core_130-140_10aa
Q9BRN9,TM2D3,Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.18368547794842993,0.16137550086967326,1.2820138888888888,0.29554655870445345,0.18512396694214878,0.1700404858299595,247,0.18262372559486742,0.22801449946756172,0.4992933305666851,0.2804611632196775,0.9348705440655918,1.4023058160983877,1.4023058160983877,Core_225-235_10aa
O43914,TYROBP,Pathogenic,2,Short_Aggregator,0.373269190918416,0.18584329944145406,0.13650437038620075,1.3098333333333332,0.30973451327433627,0.2833333333333333,0.22123893805309736,113,0.16876954754780277,0.6915324615479386,0.6810411759830327,0.5537456796665001,1.8458189322216672,1.867332842202779,1.867332842202779,None
Q8IU99,CALHM1,Pathogenic,3,High_HC_Folded,0.44770637699277865,0.19533120092166087,0.17772733957007178,1.3170098039215685,0.24855491329479767,0.31026392961876825,0.3092485549132948,346,0.09778323457356232,0.623929901657158,0.4717228793344739,0.5058523297214306,1.6861744324047687,1.7260547181857282,1.7260547181857282,None
Q5KU26,COLEC12,Pathogenic,1,Classic_IDP,0.4836952157385838,0.24828680986635868,0.2381633539418428,1.2449086757990868,0.3706199460916442,0.1077340569877883,0.02560646900269542,742,0.35671702094510704,0.10084052077503264,1.1703346989578811,0.3749146420774666,1.2497154735915554,1.9612324931646181,1.9612324931646181,Core_40-50_10aa
Q8IZD9,DOCK3,Pathogenic,6,Boundary_Hybrid,0.5023121969551172,0.2571799957091006,0.253255168186306,1.2785561056105612,0.2748768472906404,0.20375308641975307,0.17832512315270937,2030,0.15836085421779766,0.3065462913844808,0.6448399345203564,0.3402004402485334,1.1340014674951113,1.771727992564984,1.771727992564984,Core_445-455_10aa
Q4V9L6,TMEM119,Pathogenic,6,Boundary_Hybrid,0.4836952157385838,0.216094425490066,0.1924448397490696,1.3224074074074073,0.3710247349823322,0.2107913669064748,0.18021201413427562,283,0.2222739885908704,0.34700398457075066,0.9626970019715165,0.4154923197025331,1.3849743990084438,2.166359097422387,2.166359097422387,Core_105-115_10aa
P62760,VSNL1,Pathogenic,6,Boundary_Hybrid,0.5581699152775862,0.34443075747385593,0.2903316856193236,1.3375,0.23036649214659685,0.21290322580645163,0.2041884816753927,191,0.07066500427663568,0.35888329369747884,0.5680543406839175,0.35257934506320365,1.1752644835440123,1.8413745092990799,1.8413745092990799,Core_130-140_10aa
Q9UEY8,ADD3,Pathogenic,1,Classic_IDP,0.5172066592717672,0.2709027150316039,0.2593912682172298,1.2540238095238094,0.3059490084985836,0.15007132667617687,0.1104815864022663,706,0.23048559816121683,0.19727403421472336,0.947458760475488,0.3294996047429384,1.0983320158097947,1.6218947711549017,1.6218947711549017,Core_305-315_10aa
Q8IWL8,STH,Pathogenic,1,Classic_IDP,0.26048023076096194,0.1767667538473822,0.135337045914402,1.2381944444444444,0.390625,0.1804878048780488,0.0859375,128,0.40321519427401376,0.17054838180986465,0.6956000620894102,0.34356988975905023,1.1452329658635008,1.1939793168023916,1.1939793168023916,None
Q9UIK5,TMEFF2,Pathogenic,6,Boundary_Hybrid,0.3993180297568455,0.23104196248930448,0.21250918474952069,1.3630092592592593,0.28609625668449196,0.13766937669376691,0.05614973262032086,374,0.0926984333723214,0.1469534207164522,0.6029117015243957,0.20969875572552382,0.6989958524184128,1.0484937786276192,1.0484937786276192,Core_330-340_10aa
P21291,CSRP1,Pathogenic,1,Classic_IDP,0.3683081271750733,0.2639745636440958,0.2229422480517493,1.2249999999999999,0.3160621761658031,0.09468085106382981,0.1295336787564767,193,0.2826092999459342,0.07220646971464072,0.6364911472531551,0.2304186452155903,0.7680621507186344,0.7680621507186344,0.7680621507186344,None
P55107,GDF10,Pathogenic,6,Boundary_Hybrid,0.5482389989776357,0.2543845343808802,0.23841897782977892,1.2381560283687942,0.303347280334728,0.21818181818181817,0.23012552301255232,478,0.2440634879575257,0.3517647451753452,0.746917430672295,0.39834286843658706,1.3278095614552903,2.0812589236132366,2.0812589236132366,Core_240-250_10aa
Q9UPV7,PHF24,Pathogenic,6,Boundary_Hybrid,0.5581699152775862,0.3236321882875972,0.29935977416602744,1.200940170940171,0.2625,0.12303797468354431,0.13250000000000003,400,0.2039483384688403,0.11738945909707087,0.6024620420561526,0.2256413169854855,0.7521377232849518,1.1282065849274276,1.1282065849274276,Core_380-390_10aa
Q9BY42,RTF2,Pathogenic,6,Boundary_Hybrid,0.6512828840540248,0.37926201137856985,0.342079461243416,1.1993888888888888,0.22875816993464052,0.10033222591362127,0.14052287581699344,306,0.15096760574477977,0.09005122187372784,0.5510599886969562,0.18234069121692992,0.6078023040564331,0.6078023040564331,0.6078023040564331,None
Q9Y365,STARD10,Pathogenic,6,Boundary_Hybrid,0.48369521573858376,0.27239765562279333,0.24431542308436105,1.2699404761904762,0.26804123711340205,0.1888111888111888,0.18900343642611683,291,0.15724410742739442,0.26293844661693194,0.5916125535895231,0.30739782611710686,1.0246594203903563,1.5644579803692806,1.5644579803692806,Core_180-190_10aa
O75607,NPM3,Pathogenic,6,Boundary_Hybrid,0.48369521573858376,0.2559820001257491,0.21283896639669028,1.255686274509804,0.2640449438202247,0.18497109826589594,0.16853932584269662,178,0.16411572858282655,0.24099916647021777,0.5491741423487786,0.290548862809153,0.9684962093638433,1.452744314045765,1.452744314045765,Core_60-70_10aa
O95711,LY86,Pathogenic,2,Short_Aggregator,0.409242691134385,0.21452074203637408,0.1747946786963048,1.2477777777777774,0.30864197530864196,0.2369426751592357,0.18518518518518517,162,0.24237256856448186,0.44252864744793946,0.6569092454749635,0.43300119259058034,1.4433373086352679,1.5008689831960007,1.5008689831960007,None
P12980,LYL1,Pathogenic,1,Classic_IDP,0.409242691134385,0.22363185161255905,0.19862129608264203,1.1986419753086421,0.375,0.14545454545454545,0.16785714285714284,280,0.4383537592627004,0.15693114889769186,0.8999182211006621,0.3983620609294127,1.3278735364313756,1.3875702296069996,1.3875702296069996,None
Q15417,CNN3,Pathogenic,1,Classic_IDP,0.4278531102500217,0.22963234780537137,0.20869322794469922,1.21859375,0.3343465045592705,0.10555555555555558,0.08510638297872342,329,0.32668987844707387,0.08915584467129084,0.7892755092342775,0.2867994757647211,0.9559982525490703,1.4055093231336213,1.4055093231336213,Core_120-130_10aa
Q8IYX4,DND1,Pathogenic,6,Boundary_Hybrid,0.44770637699277865,0.1987000102992715,0.18181332387157137,1.278627450980392,0.32577903682719545,0.22816091954022977,0.24079320113314445,353,0.23060370801832708,0.3953593505161096,0.7391073858720427,0.4175593185908075,1.391864395302692,2.176482698394316,2.176482698394316,Core_300-310_10aa
Q9Y2V2,CARHSP1,Pathogenic,1,Classic_IDP,0.3534262805769672,0.23298453783971135,0.18543667297446412,1.259642857142857,0.36054421768707484,0.10140845070422536,0.07482993197278912,147,0.31477248567986865,0.07683279603863485,0.7515045542508443,0.2671056746779048,0.8903522489263493,1.3161421305265075,1.3161421305265075,Core_120-130_10aa
Q6UX71,PLXDC2,Pathogenic,6,Boundary_Hybrid,0.4539109337771776,0.22877456177188987,0.21528451100977894,1.3208653846153844,0.2627599243856333,0.19656488549618323,0.14177693761814744,529,0.10769614635021972,0.2860852562662671,0.566167733505551,0.3102399572425764,1.034133190808588,1.5849750862932097,1.5849750862932097,Core_460-470_10aa
Q92686,NRGN,Pathogenic,6,Boundary_Hybrid,0.3534262805769672,0.28407569697949303,0.17481581352584186,1.075238095238095,0.3974358974358974,0.11780821917808217,0.16666666666666666,78,0.6132526653576621,0.07603811958004039,0.6765264222906534,0.3808133490563777,1.2693778301879257,1.327949952877969,1.327949952877969,None
O95057,DIRAS1,Pathogenic,6,Boundary_Hybrid,0.45391093377717756,0.27348476390662035,0.23204767846622332,1.3437719298245612,0.25757575757575757,0.18238341968911922,0.12121212121212119,198,0.08607287359634465,0.24384803648682557,0.5600569346392354,0.2764404817626144,0.921468272542048,1.382202408813072,1.382202408813072,Core_80-90_10aa
P19622,EN2,Pathogenic,1,Classic_IDP,0.49858869958917507,0.23898480215775933,0.21745463980120444,1.1908333333333334,0.43843843843843844,0.10304878048780489,0.03603603603603606,333,0.56974657731805,0.07903619527258973,1.2722928618464386,0.5322602520376556,1.7742008401255187,1.804499155449634,1.804499155449634,None
O60284,ST18,Pathogenic,1,Classic_IDP,0.5581699152775862,0.2864983183633061,0.27828919749329734,1.166971153846154,0.31805157593123207,0.10115163147792704,0.04966571155682903,1047,0.345525320774319,0.08703800618880428,0.9812828074596175,0.3289145562246093,1.0963818540820311,1.1368976474693,1.1368976474693,None
Q15392,DHCR24,Pathogenic,3,High_HC_Folded,0.4278531102500217,0.23545424726638006,0.2217650468439161,1.3198692810457515,0.22093023255813954,0.27906066536203517,0.29844961240310075,516,0.07395326789685602,0.4683145075375751,0.35365232969531973,0.41179379599546273,1.3726459866515426,2.1481764383823707,2.1481764383823707,Core_10-20_10aa
O15083,ERC2,Pathogenic,6,Boundary_Hybrid,0.8201604856503525,0.3943083983506533,0.3819476335120748,1.1442631578947369,0.2361546499477534,0.10798319327731092,0.07419017763845351,957,0.18673835440499095,0.09054272582401625,0.6511020342840605,0.20615700328261996,0.6871900109420666,0.6871900109420666,0.6871900109420666,None
Q9H2W1,MS4A6A,Pathogenic,6,Boundary_Hybrid,0.29888106144232174,0.130693752797595,0.11234370205595046,1.325972222222222,0.3064516129032258,0.27489711934156363,0.16935483870967738,248,0.1464442089975826,0.4810918411030884,0.5659247490856764,0.4338782954637818,1.4462609848792727,2.2555128244905447,2.2555128244905447,Core_195-205_10aa
Q9NRR3,CDC42SE2,Pathogenic,2,Short_Aggregator,0.3683081271750733,0.17680959751681932,0.11366331268938384,1.2449999999999999,0.40476190476190477,0.09367088607594935,0.05952380952380948,84,0.4134246537944564,0.09552553107954537,0.8948407216685674,0.35469603123055427,1.1823201041018476,1.2353473844601823,1.2353473844601823,None
P13640,MT1G,Pathogenic,6,Boundary_Hybrid,0.2307755576847153,0.20640413747463454,0.10653116772884363,1.117,0.27419354838709675,0.0456140350877193,0.0,62,0.2735514726707491,0.013581285015830807,0.2908546489166909,0.12501420225071003,0.41671400750236676,0.41671400750236676,0.41671400750236676,None
Q9Y342,PLLP,Pathogenic,3,High_HC_Folded,0.2505757813960125,0.08897086448771732,0.07315149122051119,1.4220588235294118,0.24175824175824176,0.4971751412429377,0.41758241758241754,182,0.036193575603358896,0.8216296186558625,0.3985344661076974,0.6175346418361385,2.0584488061204618,1.7219526924118729,1.7219526924118729,None
Q3SXM5,HSDL1,Pathogenic,3,High_HC_Folded,0.4427428677162176,0.20155921421260886,0.1832356492841899,1.2946875,0.23636363636363636,0.3396923076923077,0.30303030303030304,330,0.1020659292138155,0.590924678582135,0.4347188202203001,0.48504979677730303,1.6168326559243436,1.6631965435674498,1.6631965435674498,None
Q8WY36,BBX,Pathogenic,6,Boundary_Hybrid,0.7406847099179064,0.35613385954619864,0.3447799639177332,1.152652329749104,0.2911795961742827,0.11047008547008545,0.04888416578108393,941,0.2938445627211694,0.08842994708348907,0.8169467618559134,0.2750015428963767,0.9166718096545889,0.9166718096545889,0.9166718096545889,None
O14513,NCKAP5,Pathogenic,1,Classic_IDP,0.6326589587010457,0.2761167146196816,0.27177753104786895,1.1743157894736842,0.37297014143530643,0.07478991596638654,0.0,1909,0.46641999388570154,0.0540064065196074,1.3307258206601036,0.4573706993687151,1.524568997895717,1.577872765487216,1.577872765487216,None
Q8N3A8,PARP8,Pathogenic,1,Classic_IDP,0.49858869958917507,0.2531580298866527,0.24426489066346818,1.2574404761904763,0.3044496487119438,0.13922261484098938,0.08548009367681497,854,0.22403550803983102,0.16986665399281722,0.9090834447013165,0.30487505468350473,1.0162501822783492,1.0301459865676899,1.0301459865676899,None
Q96GL9,FAM163A,Pathogenic,1,Classic_IDP,0.47376670301836216,0.19149403038771312,0.15709390516836347,1.3359375,0.32335329341317365,0.16913580246913584,0.1197604790419162,167,0.1522738471397494,0.23456029677332635,0.8089851787645048,0.30669906327180185,1.0223302109060062,1.5592447894342247,1.5592447894342247,Core_15-25_10aa
P01011,SERPINA3,Pathogenic,3,High_HC_Folded,0.5023121969551172,0.25483562245519864,0.2367621740541207,1.3120325203252032,0.23167848699763594,0.27272727272727265,0.21985815602836878,423,0.0867611641622908,0.42024403849234393,0.41349100262092214,0.3850289754582115,1.2834299181940385,2.0136533167481345,2.0136533167481345,Core_205-215_10aa
A4D1B5,GSAP,Pathogenic,3,High_HC_Folded,0.44770637699277865,0.2173139464193007,0.20955701621721756,1.2868849206349207,0.25878220140515223,0.2412249705535924,0.20491803278688522,854,0.13132553579056302,0.32748792586553643,0.4360280924868756,0.33022192852316035,1.100739761743868,1.7132121946703451,1.7132121946703451,Core_340-350_10aa
P31949,S100A11,Pathogenic,2,Short_Aggregator,0.409242691134385,0.27907356012150736,0.19933825722964812,1.2168518518518519,0.2571428571428571,0.22,0.14285714285714285,105,0.1838803992875815,0.3503861720743311,0.5128602251210864,0.3569325107816568,1.189775035938856,1.2435023853892528,1.2435023853892528,None
Q16143,SNCB,Pathogenic,2,Short_Aggregator,0.42413086147357976,0.2976242437797788,0.23099195039624623,1.2075,0.2537313432835821,0.18759689922480624,0.23134328358208955,134,0.1846945374905667,0.3148971330766248,0.5214274550513648,0.3371035134754265,1.1236783782514217,1.1692192300174828,1.1692192300174828,None
Q92563,SPOCK2,Pathogenic,6,Boundary_Hybrid,0.5023121969551172,0.2935938206490991,0.27282067296166285,1.1808536585365854,0.2783018867924528,0.10883054892601432,0.12264150943396226,424,0.24758318796709416,0.09079776497147578,0.5909491443772384,0.22173593908713668,0.7391197969571223,0.7391197969571223,0.7391197969571223,None
Q96L46,CAPNS2,Pathogenic,6,Boundary_Hybrid,0.409242691134385,0.2694577804470812,0.2368620811994504,1.2989583333333334,0.3024193548387097,0.20164609053497942,0.17741935483870966,248,0.17252850553818716,0.28179875656416165,0.664713103861625,0.33013107063153674,1.1004369021051226,1.1417781523931185,1.1417781523931185,None
Q9UBU2,DKK2,Pathogenic,1,Classic_IDP,0.3794708141154365,0.24456447929715006,0.2162365473322292,1.2062,0.3088803088803089,0.08897637795275591,0.0772200772200772,259,0.28865174448554937,0.06308344187327436,0.645590739888382,0.22862673905911904,0.7620891301970635,1.1431336952955953,1.1431336952955953,Core_15-25_10aa
Q9UN73,PCDHA6,Pathogenic,6,Boundary_Hybrid,0.6264511154112505,0.23870625930205763,0.23116816690304529,1.2804964539007093,0.30736842105263157,0.21206349206349204,0.17263157894736839,950,0.2010679162717183,0.3584131662175752,0.8362315929272484,0.4011990766193917,1.3373302553979725,2.0955774691435023,2.0955774691435023,Core_695-705_10aa
O75173,ADAMTS4,Pathogenic,1,Classic_IDP,0.4278531102500217,0.18908186108174221,0.18217928541572995,1.2470883534136545,0.33691756272401435,0.1709134615384615,0.16367980884109917,837,0.2932112656421181,0.25830088189425365,0.9306516988190381,0.3903229948879615,1.3010766496265385,2.040712951803214,2.040712951803214,Core_240-250_10aa
Q8IVG9,MT-RNR2,Pathogenic,2,Short_Aggregator,0.021,0.021,0.0,1.21,0.20833333333333334,0.21052631578947367,0.3333333333333333,24,0.11929470324301553,0.37996545434901174,0.15238442661924934,0.33697130346982485,1.1232376782327496,1.168706564468504,1.168706564468504,None
O43427,FIBP,Pathogenic,3,High_HC_Folded,0.5221716405763743,0.2984733252566313,0.273873875372843,1.2391428571428573,0.19505494505494506,0.24122562674094705,0.26373626373626374,364,0.09265191123320574,0.3673242345782542,0.3550873579681795,0.34796734197656254,1.1598911399218752,1.2104993402271422,1.2104993402271422,None
Q14019,COTL1,Pathogenic,2,Short_Aggregator,0.5581699152775862,0.30626180661066854,0.24155860803094983,1.3093589743589742,0.20422535211267606,0.19124087591240882,0.1971830985915493,142,0.06767276393111052,0.3924684787044817,0.47544417769877056,0.37014078905334863,1.2338026301778289,1.2907515131584217,1.2907515131584217,None
Q86XJ0,CALHM3,Pathogenic,3,High_HC_Folded,0.409242691134385,0.2255558427597313,0.20564108903068498,1.286919191919192,0.2558139534883721,0.2678466076696165,0.2674418604651163,344,0.12792944187639982,0.44648538264477056,0.4619156502701968,0.4044316074913401,1.348105358304467,2.1117096913951814,2.1117096913951814,Core_110-120_10aa
O75436,VPS26A,Pathogenic,3,High_HC_Folded,0.5482389989776357,0.32881082858257765,0.29864469751995587,1.2836979166666667,0.22324159021406728,0.22360248447204956,0.22935779816513763,327,0.09662850995156744,0.3369752726430461,0.47127408004960036,0.33605599851535123,1.1201866617178375,1.1651497161516375,1.1651497161516375,None
P52566,ARHGDIB,Pathogenic,6,Boundary_Hybrid,0.5519630623712264,0.3479297664834547,0.2959999505904018,1.2521929824561402,0.21890547263681592,0.10816326530612247,0.1691542288557214,201,0.11042467725364453,0.10796734142714323,0.4700331927198105,0.17670897595820523,0.5890299198606841,0.7023184684490318,0.7023184684490318,Core_65-75_10aa
