UniProt_ID,Name,Category,Type_ID,Type_Name,Psi_Peak,Psi_Avg,Xi_W,Beta,Disorder,HC,Agg_Bias,L,W_IDP,Omega_F,Omega_I,Omega_v20,Pathology_Index_Raw,Pathology_Index_Scaled,Pathology_Index,Hidden_Core
P10191,Human herpesvirus 1 (strain 17),Pathogenic,3,High_HC_Folded,0.36830812717507316,0.2089239587880759,0.18774923323523038,1.2957471264367815,0.24662162162162163,0.3065292096219931,0.2702702702702703,296,0.11137278574949588,0.5252137289714502,0.41773121650893313,0.4465198989023726,1.4883996630079086,2.3157372816509376,2.3157372816509376,Core_195-205_10aa
Q9QBF1,Hepatitis B virus genotype B1 (isolate Japan/Yamagata-2/1998),Pathogenic,1,Classic_IDP,0.4737667030183622,0.17027020425822662,0.16421076638426838,1.2317871485943772,0.33570581257413995,0.1997613365155131,0.15895610913404504,843,0.3121148537462285,0.34026366808583874,0.9722757887234674,0.44645224469155753,1.4881741489718585,2.31541711027577,2.31541711027577,Core_485-495_10aa
Q9QBF0,Hepatitis B virus genotype B1 (isolate Japan/Yamagata-2/1998),Pathogenic,6,Boundary_Hybrid,0.3249092180902229,0.09822180972535878,0.08812517399595687,1.3425213675213672,0.3875,0.2364556962025316,0.1375,400,0.2048931463847079,0.43314300103043546,0.8627063330566023,0.4462792213712794,1.4875974045709315,2.3145981820264336,2.3145981820264336,Core_365-375_10aa
Q77NU1,Orangutan hepatitis B virus (isolate Somad),Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.09855108473041412,0.08830549978976522,1.3392105263157896,0.37532133676092544,0.24479166666666666,0.16452442159383032,389,0.19914109994299573,0.4501298272463105,0.7826469714602551,0.4454216354207813,1.4847387847359377,2.3105370348622793,2.3105370348622793,Core_355-365_10aa
P10234,Human herpesvirus 1 (strain 17),Pathogenic,6,Boundary_Hybrid,0.44274286771621785,0.1972417864522449,0.1812923158496375,1.2882407407407404,0.2991913746630728,0.24918032786885244,0.2749326145552561,371,0.18059581595899074,0.47821192765394466,0.6580639362009277,0.4441918561451642,1.4806395204838807,2.3047070665490503,2.3047070665490503,Core_100-110_10aa
P03138,Hepatitis B virus genotype D subtype ayw (isolate France/Tiollais/1979),Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.09289745853726494,0.08308788589942961,1.3544298245614033,0.3856041131105398,0.24479166666666663,0.12596401028277632,389,0.18400469234307737,0.444027171450919,0.8308685937775627,0.4438439023166854,1.4794796743889513,2.3030561835539523,2.3030561835539523,Core_355-365_10aa
O91936,Hepatitis C virus genotype 5a (isolate SA13),Pathogenic,6,Boundary_Hybrid,0.5172066592717671,0.1836240519775177,0.18133648676208125,1.295611111111111,0.28069011280690115,0.24499833831837817,0.22163238221632384,3014,0.14923609774005803,0.4841879025465907,0.6557371508485229,0.4438196430836153,1.479398810278718,2.3029410621810107,2.3029410621810107,Core_370-380_10aa
P09301,Varicella-zoster virus (strain Dumas),Pathogenic,6,Boundary_Hybrid,0.4278531102500217,0.20899537345848337,0.19005319459517672,1.3554166666666667,0.2809667673716012,0.24907975460122692,0.24773413897280966,331,0.0950343360776614,0.49607450776142137,0.6225353538263467,0.443190885732921,1.47730295244307,2.2999562976268777,2.2999562976268777,Core_165-175_10aa
O39928,Hepatitis C virus genotype 5a (isolate EUH1480),Pathogenic,6,Boundary_Hybrid,0.5482389989776357,0.18527710235285935,0.18297308341769486,1.2960444444444443,0.28201725282017254,0.23888334995014954,0.2206370272063703,3014,0.1504059560488045,0.47728616669545687,0.6789774255256078,0.4421484276206253,1.473828092068751,2.2950033223997854,2.2950033223997854,Core_370-380_10aa
P17393,Hepatitis B virus genotype B2 (isolate Indonesia/pIDW420/1988),Pathogenic,1,Classic_IDP,0.4737667030183622,0.17059313860548672,0.1645222084060032,1.2343172690763051,0.33570581257413995,0.1990453460620525,0.14590747330960852,843,0.30869601690465104,0.33290056380591004,0.974133334681503,0.4417835149905518,1.4726117166351727,2.2932682468285126,2.2932682468285126,Core_485-495_10aa
P33469,Human coronavirus OC43,Pathogenic,1,Classic_IDP,0.4836952157385838,0.2337480038119755,0.21809523569956643,1.216780303030303,0.39732142857142855,0.1255079006772009,0.006696428571428548,448,0.45323706886286064,0.10955039257880768,1.166734595453267,0.44173126002448904,1.4724375334149635,2.2930197316989966,2.2930197316989966,Core_120-130_10aa
Q9PWW3,Hepatitis B virus genotype B2 (isolate Vietnam/16091/1992),Pathogenic,6,Boundary_Hybrid,0.3249092180902229,0.10123211274306074,0.09106720428733117,1.3447863247863245,0.385,0.23645569620253162,0.1375,400,0.19894052722879635,0.42932627982030247,0.8528988354096814,0.44167833309405974,1.4722611103135326,2.292768006818549,2.292768006818549,Core_365-375_10aa
P17397,Hepatitis B virus genotype B2 (isolate Indonesia/pIDW420/1988),Pathogenic,6,Boundary_Hybrid,0.3249092180902229,0.10058882016215173,0.09056397541956934,1.3479385964912278,0.37789203084832906,0.23854166666666662,0.13624678663239076,389,0.1876687942461335,0.4373691972718763,0.8328648421955671,0.44125850968772673,1.4708616989590892,2.2907707915952646,2.2907707915952646,Core_355-365_10aa
Q0ZME3,Human coronavirus HKU1 (isolate N5),Pathogenic,1,Classic_IDP,0.4836952157385838,0.2382483409334788,0.22204097080194962,1.1892635658914728,0.3922902494331066,0.10642201834862387,0.013605442176870708,441,0.4877411181255955,0.08249340966712286,1.1157528122052305,0.4406468894488374,1.468822964829458,2.2878595515576126,2.2878595515576126,Core_120-130_10aa
Q14EA6,Human coronavirus HKU1 (isolate N2),Pathogenic,1,Classic_IDP,0.4836952157385838,0.2382483409334788,0.22204097080194962,1.1892635658914728,0.3922902494331066,0.10642201834862387,0.013605442176870708,441,0.4877411181255955,0.08249340966712286,1.1157528122052305,0.4406468894488374,1.468822964829458,2.2878595515576126,2.2878595515576126,Core_120-130_10aa
P24025,Hepatitis B virus genotype D (isolate France/alpha1/1989),Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.09709827196560371,0.08815238980887335,1.3636403508771926,0.38303341902313626,0.2442708333333333,0.13110539845758357,389,0.1679862936262496,0.44487686783592056,0.8246491828933271,0.4400721913567248,1.4669073045224161,2.2851223256914435,2.2851223256914435,Core_355-365_10aa
P87745,Gibbon hepatitis B virus subtype ayw3q (isolate Hope),Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.09909191750520803,0.08880462309606603,1.3434210526315788,0.38303341902313626,0.24218749999999997,0.14910025706940871,389,0.1994269045177018,0.43448643716664426,0.8079387310724079,0.4398200339973599,1.4660667799911997,2.2839207956043213,2.2839207956043213,Core_355-365_10aa
O56655,Hepatitis B virus genotype D (isolate Germany/1-91/1991),Pathogenic,1,Classic_IDP,0.5023121969551173,0.17598892982546946,0.1696431751442626,1.228882113821138,0.32211538461538464,0.19975816203143892,0.17307692307692304,832,0.28968636382971785,0.3516027788590255,0.9439361197662005,0.43972919007822353,1.4657639669274118,2.2834878446140863,2.2834878446140863,Core_475-485_10aa
Q8QZQ2,Hepatitis B virus genotype G (isolate United States/USG17/2002),Pathogenic,1,Classic_IDP,0.5023121969551173,0.17294471764854735,0.16678279184159198,1.2277710843373495,0.32660332541567694,0.19784946236559137,0.15558194774346792,842,0.29973810248841465,0.33886221865906707,0.9617583008361678,0.43954510043967293,1.4651503347989099,2.2826103664367685,2.2826103664367685,Core_485-495_10aa
P0C6U7,Human coronavirus OC43,Pathogenic,3,High_HC_Folded,0.5172066592717671,0.20674649031547196,0.20515890311276508,1.3369298245614036,0.23887748117727584,0.27985381452718133,0.25096965548710926,4383,0.0768719187924517,0.5071841784019063,0.4391976360194675,0.4394474832160891,1.4648249440536305,2.282144995591803,2.282144995591803,Core_3040-3050_10aa
Q89746,Human herpesvirus 6A (strain Uganda-1102),Pathogenic,1,Classic_IDP,0.5767910484571054,0.238132564330605,0.22776394759632612,1.175122549019608,0.3555878084179971,0.1309941520467836,0.10304789550072568,689,0.4256986950684319,0.14935841283321505,1.146507838965739,0.43936937370574164,1.4645645790191388,2.281772588725429,2.281772588725429,Core_220-230_10aa
Q6WB99,Human metapneumovirus (strain CAN97-83),Pathogenic,3,High_HC_Folded,0.409242691134385,0.20261166188364368,0.17868115063754403,1.3180555555555555,0.24015748031496062,0.2891566265060239,0.23228346456692914,254,0.08989116574171847,0.5096264118099975,0.4232277217615034,0.4393233623848122,1.464411207949374,2.2815532034517343,2.2815532034517343,Core_195-205_10aa
P10229,Human herpesvirus 1 (strain 17),Pathogenic,6,Boundary_Hybrid,0.29888106144232174,0.15785044134310916,0.13031838762047385,1.316875,0.31976744186046513,0.25748502994011974,0.29651162790697677,172,0.17194703938889289,0.4837262011725247,0.5882704319435709,0.43903853762282197,1.4634617920760733,2.2801948965575445,2.2801948965575445,Core_40-50_10aa
P90495,Human herpesvirus 8 type P (isolate GK18),Pathogenic,6,Boundary_Hybrid,0.44274286771621785,0.20284373661750954,0.1845695261114276,1.395,0.2852852852852853,0.23292682926829267,0.2552552552552553,333,0.06864639353007189,0.4897932974214736,0.6593512204335195,0.43881937922326275,1.4627312640775425,2.279149463257917,2.279149463257917,Core_120-130_10aa
P03158,Hepatitis B virus genotype A2 subtype adw (isolate Japan/Nishioka/1983),Pathogenic,1,Classic_IDP,0.4737667030183622,0.17028776109080546,0.16419154052669546,1.2324297188755018,0.3353221957040573,0.19639855942376946,0.1479713603818616,838,0.3105144739552825,0.3264980858269162,0.9701420209707114,0.4386638201671005,1.462212733890335,2.2784072624598664,2.2784072624598664,Core_480-490_10aa
P89446,Human herpesvirus 2 (strain HG52),Pathogenic,3,High_HC_Folded,0.4427428677162178,0.20959959487013086,0.19265281868368425,1.2736486486486487,0.26595744680851063,0.28032345013477084,0.28191489361702127,376,0.15125863165165618,0.4992413737936939,0.5017813488757947,0.4380131597164302,1.460043865721434,2.275301486368676,2.275301486368676,Core_305-315_10aa
Q9IBI4,Hepatitis B virus genotype G (isolate IG29227/2000),Pathogenic,1,Classic_IDP,0.5023121969551173,0.1741296080578194,0.16792546525290897,1.2277710843373495,0.32660332541567694,0.1971326164874552,0.1543942992874109,842,0.29973810248841465,0.3356742261977358,0.9618185312331716,0.43794484638774933,1.4598161546258313,2.2749752813666735,2.2749752813666735,Core_485-495_10aa
P09715,Human cytomegalovirus (strain AD169),Pathogenic,1,Classic_IDP,0.5283779745131485,0.2240093601246415,0.21564377997837764,1.2275992063492063,0.31560283687943264,0.1985731272294887,0.20921985815602834,846,0.27871089443002117,0.350339059308779,0.9630681784432297,0.43787129163430727,1.4595709721143577,2.2746240207887194,2.2746240207887194,Core_170-180_10aa
P30029,Duck hepatitis B virus (strain China),Pathogenic,6,Boundary_Hybrid,0.47376670301836227,0.1792980870900867,0.16243807914874142,1.3076041666666667,0.3221884498480243,0.24320987654320977,0.18844984802431608,329,0.186720596455003,0.44494777180410616,0.7596006423948617,0.43775768898377243,1.4591922966125748,2.2740814563165546,2.2740814563165546,Core_240-250_10aa
P09286,Varicella-zoster virus (strain Dumas),Pathogenic,1,Classic_IDP,0.5221716405763743,0.2131209370888141,0.20168518814226133,1.2410451977401131,0.33884297520661155,0.18899999999999997,0.1421487603305785,605,0.3052569980937263,0.30235627852226915,1.060205521063791,0.4376685599423058,1.458895199807686,2.2736557304327447,2.2736557304327447,Core_10-20_10aa
O92921,Hepatitis B virus genotype D (isolate Germany/1-91/1991),Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.09399296966965107,0.08512461725296845,1.3550877192982453,0.38303341902313626,0.2416666666666666,0.12596401028277637,389,0.1808985594032897,0.4343156690309816,0.8219061653898557,0.43692292054085213,1.4564097351361738,2.270092552582126,2.270092552582126,Core_355-365_10aa
Q69602,Hepatitis B virus genotype E subtype ayw4 (isolate Kou),Pathogenic,1,Classic_IDP,0.5023121969551173,0.1754878936432791,0.16916053401228343,1.2322690763052206,0.32897862232779096,0.19307048984468336,0.16152019002375298,842,0.2985906497798807,0.33046902199791517,0.9749783909633278,0.4368240551120258,1.4560801837067527,2.269619887332409,2.269619887332409,Core_485-495_10aa
Q68749,Hepatitis C virus genotype 2c (isolate BEBE1),Pathogenic,6,Boundary_Hybrid,0.4836952157385838,0.18498111517823845,0.18275970146228615,1.2967821782178217,0.28383272966743495,0.24663588390501315,0.21830754033585775,3037,0.15186028256195594,0.4722416363028208,0.646481470387189,0.4366414684888286,1.4554715616294287,2.2687468251179226,2.2687468251179226,Core_770-780_10aa
Q913V3,Hepatitis C virus genotype 1b (isolate HCR6),Pathogenic,6,Boundary_Hybrid,0.5172066592717672,0.18513620694801275,0.18289332116447773,1.2871555555555554,0.2813953488372093,0.24299500831946752,0.21926910299003322,3010,0.15844233243385317,0.46935094370749064,0.6539919527150303,0.43645505897330095,1.45485019657767,2.2678553026872716,2.2678553026872716,Core_370-380_10aa
P04407,Human herpesvirus 2 (strain 333),Pathogenic,3,High_HC_Folded,0.4427428677162178,0.21304234553355525,0.19582088179417584,1.2736486486486487,0.2632978723404255,0.28032345013477084,0.28191489361702127,376,0.14786092376056054,0.49742980614363663,0.49553584820891117,0.4364142816048385,1.4547142720161286,2.267660256438502,2.267660256438502,Core_305-315_10aa
Q00269,Hepatitis C virus genotype 1b (isolate HC-JT),Pathogenic,6,Boundary_Hybrid,0.5172066592717672,0.18116579563306132,0.178948528566951,1.290238888888889,0.28106312292358804,0.24266222961730446,0.2132890365448505,3010,0.1549740522403473,0.46981274260473654,0.6527318680302762,0.4361994384126523,1.4539981280421743,2.266632474300846,2.266632474300846,Core_370-380_10aa
P17195,Duck hepatitis B virus (isolate white Shanghai duck S31),Pathogenic,6,Boundary_Hybrid,0.47376670301836227,0.18511886641851846,0.1677807876531986,1.30828125,0.31212121212121213,0.243076923076923,0.20606060606060603,330,0.17351204260355196,0.45215041635504954,0.7267841313448918,0.43603164313631043,1.453438810454368,2.265829594195224,2.265829594195224,Core_240-250_10aa
P12977,Epstein-Barr virus (strain B95-8),Pathogenic,1,Classic_IDP,0.5283779745131485,0.20545286241973998,0.19881241128351945,1.224516129032258,0.3559322033898305,0.15463258785942485,0.1472457627118644,944,0.3617586353878009,0.22364863310031938,1.1251167784056353,0.43549772468064274,1.4516590822688091,2.263273869451126,2.263273869451126,Core_130-140_10aa
P26664,Hepatitis C virus genotype 1a (isolate 1),Pathogenic,6,Boundary_Hybrid,0.4836952157385838,0.17903798006190283,0.17678685438875205,1.2923666666666669,0.2819661242112255,0.2453093812375249,0.2201926270342079,3011,0.15398750244873097,0.4708903092703786,0.63524833219473,0.4350976345486984,1.4503254484956614,2.2613577550581505,2.2613577550581505,Core_370-380_10aa
Q9QAX1,Hepatitis C virus genotype 2k (isolate VAT96),Pathogenic,6,Boundary_Hybrid,0.5172066592717671,0.18497585511170173,0.18275156376539414,1.2912251655629137,0.2835476425980877,0.2427344782034346,0.2093636663369601,3033,0.15709177843142028,0.4651980376362577,0.6634748047608581,0.4348648569449736,1.449549523149912,2.260242543386916,2.260242543386916,Core_770-780_10aa
P26660,Hepatitis C virus genotype 2a (isolate HC-J6),Pathogenic,6,Boundary_Hybrid,0.47376670301836227,0.1803798723497742,0.17820104077361423,1.2959271523178808,0.2835476425980877,0.24656538969616906,0.21793603692713484,3033,0.15237208439984967,0.47027703774984986,0.6366585062837302,0.4347174534454449,1.449058178151483,2.259536200287037,2.259536200287037,Core_770-780_10aa
P52466,Human herpesvirus 7 (strain JI),Pathogenic,3,High_HC_Folded,0.4836952157385838,0.26856646487277075,0.2373378061666346,1.2939333333333334,0.2054263565891473,0.27667984189723305,0.29844961240310075,258,0.07603684164609337,0.5046731803464194,0.37539424622677475,0.4346640664432521,1.4488802214775072,2.25928034642133,2.25928034642133,Core_235-245_10aa
P29846,Hepatitis C virus genotype 1b (isolate Taiwan),Pathogenic,6,Boundary_Hybrid,0.5172066592717672,0.18314522611771938,0.18092916074113086,1.2866555555555557,0.2813953488372093,0.24173044925124793,0.2179401993355482,3010,0.15893811660447982,0.46599766390025404,0.6525847014653905,0.4345222914988669,1.4484076383295563,2.258600825003697,2.258600825003697,Core_370-380_10aa
Q68801,Hepatitis C virus genotype 3k (isolate JK049),Pathogenic,6,Boundary_Hybrid,0.4737667030183622,0.18122948074763132,0.17899036699392842,1.2906146179401994,0.2861874792977807,0.24558725945587254,0.2232527326929447,3019,0.161036083012928,0.46643736243246536,0.6429100287106534,0.43409143513980775,1.4469714504660258,2.256535088487957,2.256535088487957,Core_735-745_10aa
P09292,Varicella-zoster virus (strain Dumas),Pathogenic,6,Boundary_Hybrid,0.409242691134385,0.16766036408080112,0.16000235975768867,1.2692537313432835,0.3180473372781065,0.2563338301043219,0.19230769230769232,676,0.23124915652274874,0.43985946819872757,0.681222886699119,0.4334029881042575,1.4446766270141917,2.25323226758364,2.25323226758364,Core_520-530_10aa
P0C679,Hepatitis B virus genotype D subtype ayw (isolate Australia/AustKW/1991),Pathogenic,1,Classic_IDP,0.4737667030183622,0.16776630426977526,0.16171703849081703,1.2214837398373983,0.328125,0.1958887545344619,0.1610576923076923,832,0.3105558471744679,0.32745932098547437,0.9301533894398785,0.4329518761415079,1.443172920471693,2.2510666742663625,2.2510666742663625,Core_475-485_10aa
Q9WKC4,Gorilla hepatitis B virus (isolate Cameroon/gor97),Pathogenic,6,Boundary_Hybrid,0.2939245094985286,0.10201191877175163,0.0914994314628762,1.3467982456140348,0.38046272493573263,0.24270833333333328,0.13881748071979438,389,0.1917148153315413,0.4263849187416538,0.7992346170456901,0.4327659289767244,1.4425530965890814,2.250173701763121,2.250173701763121,Core_355-365_10aa
